idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
bear fruit,to produces positive or successful results,The efforts bore fruit when the trees started to produce apples,1,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 589, 'AssignmentId': '3FE7TXL1LY3B99L36065JRNZXMTQ28', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '326O153BMYE9FGTEUYVMLTPPBAUDES', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 576, 'AssignmentId': '39OWYR0EP074J5O1L526GWKQ5ZFYF3', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
bug-eyed,The bulging of the eyes out is known as being bug eyed.,He looked bug-eyed because he didn't get enough sleep,1,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 589, 'AssignmentId': '3FE7TXL1LY3B99L36065JRNZXMTQ28', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '326O153BMYE9FGTEUYVMLTPPBAUDES', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 576, 'AssignmentId': '39OWYR0EP074J5O1L526GWKQ5ZFYF3', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,0,1,1,False,False
in stitches,to laugh so hard that you are not able to control yourself,We were in stitches,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 589, 'AssignmentId': '3FE7TXL1LY3B99L36065JRNZXMTQ28', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '326O153BMYE9FGTEUYVMLTPPBAUDES', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 576, 'AssignmentId': '39OWYR0EP074J5O1L526GWKQ5ZFYF3', 'HITId': '3CIS7GGG7KZS9Y66PRGA69XNJNXEU0', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
foot in the door,succeed with a first step.,He got his foot in the door,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 583, 'AssignmentId': '33M4IA01QWHCMQ3074GYE7R06HVXRQ', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 54, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZRE70', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 171, 'AssignmentId': '34FNN24DC2PCH8VCFTPXUKTDG515YR', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
run out,to not have enough of something,I ran out of ideas on how to solve this problem,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 583, 'AssignmentId': '33M4IA01QWHCMQ3074GYE7R06HVXRQ', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 54, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZRE70', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 171, 'AssignmentId': '34FNN24DC2PCH8VCFTPXUKTDG515YR', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",1,0,0,0,False,False
beg to differ,to politely refuse something,I beg to differ; I cannot accept the offer you made,1,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 583, 'AssignmentId': '33M4IA01QWHCMQ3074GYE7R06HVXRQ', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 54, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZRE70', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 171, 'AssignmentId': '34FNN24DC2PCH8VCFTPXUKTDG515YR', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",1,0,0,0,False,True
"all singing, all dancing","Something that is full of verve, vivacity and liveliness.","The car is all singing, all dancing",2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 583, 'AssignmentId': '33M4IA01QWHCMQ3074GYE7R06HVXRQ', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 54, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZRE70', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 171, 'AssignmentId': '34FNN24DC2PCH8VCFTPXUKTDG515YR', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",2,2,0,2,False,False
sacred cow,something that people believe or accept as true without questioning it.,It's a sacred cow because it is treated with respect in Indian culture,1,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 583, 'AssignmentId': '33M4IA01QWHCMQ3074GYE7R06HVXRQ', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 54, 'AssignmentId': '3BWI6RSP7WPTY7S43LS0L1FTPZRE70', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 171, 'AssignmentId': '34FNN24DC2PCH8VCFTPXUKTDG515YR', 'HITId': '3GITHABADD1NJSAHZ69NQDW4EOE2NU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,0,1,1,False,False
show true colors,to reveal what one is really like,He showed his true colors when he finally painted the walls in his room the color of his choice,1,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 82, 'AssignmentId': '3TOK3KHVJ9YFAY5TXZVWQD97T1XO7E', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 363, 'AssignmentId': '3A0EX8ZRNO4E6OCLG3GAX6T5Q1NYBL', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 577, 'AssignmentId': '3HL8HNGX4LHPI4GTDTAQHFRZWQUF9V', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",2,1,0,0,True,True
get down to brass tacks,talk about the important things,Let's get down to brass tacks,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 82, 'AssignmentId': '3TOK3KHVJ9YFAY5TXZVWQD97T1XO7E', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 363, 'AssignmentId': '3A0EX8ZRNO4E6OCLG3GAX6T5Q1NYBL', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 577, 'AssignmentId': '3HL8HNGX4LHPI4GTDTAQHFRZWQUF9V', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,True
curiosity killed the cat,too much curiosity can lead to dangerous situations,"Her curiosity killed the cat, as she fed it some poisonous food",1,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 82, 'AssignmentId': '3TOK3KHVJ9YFAY5TXZVWQD97T1XO7E', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 363, 'AssignmentId': '3A0EX8ZRNO4E6OCLG3GAX6T5Q1NYBL', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 577, 'AssignmentId': '3HL8HNGX4LHPI4GTDTAQHFRZWQUF9V', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",2,1,1,1,False,False
eager beaver,someone who is very eager to perform tasks and is always offering to do more,She's an eager beaver,2,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 82, 'AssignmentId': '3TOK3KHVJ9YFAY5TXZVWQD97T1XO7E', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 363, 'AssignmentId': '3A0EX8ZRNO4E6OCLG3GAX6T5Q1NYBL', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 577, 'AssignmentId': '3HL8HNGX4LHPI4GTDTAQHFRZWQUF9V', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,2,2,2,False,False
flip the bird,show someone the middle finger as an act of contempt or anger,He flipped the bird when he was angry,0,"{'WorkerId': 'A1I7H6RDJS4EKN', 'WorkTimeInSeconds': 82, 'AssignmentId': '3TOK3KHVJ9YFAY5TXZVWQD97T1XO7E', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 363, 'AssignmentId': '3A0EX8ZRNO4E6OCLG3GAX6T5Q1NYBL', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 577, 'AssignmentId': '3HL8HNGX4LHPI4GTDTAQHFRZWQUF9V', 'HITId': '3T8DUCXY12MWEP00HBAE9ZAA9CA9TU', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",1,0,2,0,True,False
snake in the shoes,to be in a state of fear,There was a snake in the shoes when I opened the box,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 555, 'AssignmentId': '3MX2NQ3YCPANH352AX3VB6M4EZ75XL', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 220, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUG6ZZ', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '3OF2M9AATW4F4HQKI2VMAGLXJPZZKW', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",1,0,2,0,True,True
all the way up,"Literally refers to ascending a mountain or cliff, or navigating a river to a specific terminal point.",She goes all the way up the stairs,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 555, 'AssignmentId': '3MX2NQ3YCPANH352AX3VB6M4EZ75XL', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 220, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUG6ZZ', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '3OF2M9AATW4F4HQKI2VMAGLXJPZZKW', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",2,1,1,1,False,False
pull leg,tease someone,He pulled my leg,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 555, 'AssignmentId': '3MX2NQ3YCPANH352AX3VB6M4EZ75XL', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 220, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUG6ZZ', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '3OF2M9AATW4F4HQKI2VMAGLXJPZZKW', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
paddle own canoe,To be able to act without having to depend on anyone.,"She was paddling her own canoe in the middle of the lake."" Here ""paddle one's own canoe"" means to steer and move a canoe forward, typically with the help of a paddle",1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 555, 'AssignmentId': '3MX2NQ3YCPANH352AX3VB6M4EZ75XL', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 220, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUG6ZZ', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '3OF2M9AATW4F4HQKI2VMAGLXJPZZKW', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
fall at first hurdle,to fail to overcome the first difficulty encountered,He fell at the first hurdle,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 555, 'AssignmentId': '3MX2NQ3YCPANH352AX3VB6M4EZ75XL', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 220, 'AssignmentId': '3EJPLAJKE2W8525VGY1L0XGFIUG6ZZ', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 63, 'AssignmentId': '3OF2M9AATW4F4HQKI2VMAGLXJPZZKW', 'HITId': '3PMR2DOWP3HTWHJYZKWPPBTG7HA543', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
safe bet,fair assumption; reasonable guess; opinion or view that is likely to prove correct.,It's a safe bet that I'll be able to talk to the CEO,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 20, 'AssignmentId': '3FTOP5WARV4NRCECWNII32IYMTI0J8', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 118, 'AssignmentId': '30JNVC0ORP0FOZOLPL9C6VT1M5CQHR', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 499, 'AssignmentId': '3CCZ6YKWRNZXG7N47HXHV30M7WH957', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
stop the rot,"when you prevent a situation from deteriorating, especially in business or politics",We need to stop the rot,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 20, 'AssignmentId': '3FTOP5WARV4NRCECWNII32IYMTI0J8', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 118, 'AssignmentId': '30JNVC0ORP0FOZOLPL9C6VT1M5CQHR', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 499, 'AssignmentId': '3CCZ6YKWRNZXG7N47HXHV30M7WH957', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
apples to apples,having a fair comparison between the two things,Let's compare apples to apples to see which one tastes sweeter,1,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 20, 'AssignmentId': '3FTOP5WARV4NRCECWNII32IYMTI0J8', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 118, 'AssignmentId': '30JNVC0ORP0FOZOLPL9C6VT1M5CQHR', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 499, 'AssignmentId': '3CCZ6YKWRNZXG7N47HXHV30M7WH957', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
turn aside,refuse entry to somewhere,She turned aside her anger towards him and forgave him,0,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 20, 'AssignmentId': '3FTOP5WARV4NRCECWNII32IYMTI0J8', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 118, 'AssignmentId': '30JNVC0ORP0FOZOLPL9C6VT1M5CQHR', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 499, 'AssignmentId': '3CCZ6YKWRNZXG7N47HXHV30M7WH957', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 3, 'bad': False}",0,0,3,0,False,False
kiss and make up,to become friendly again after an argument,They kissed and made up,2,"{'WorkerId': 'A1QUQ0TV9KVD4C', 'WorkTimeInSeconds': 20, 'AssignmentId': '3FTOP5WARV4NRCECWNII32IYMTI0J8', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 118, 'AssignmentId': '30JNVC0ORP0FOZOLPL9C6VT1M5CQHR', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 499, 'AssignmentId': '3CCZ6YKWRNZXG7N47HXHV30M7WH957', 'HITId': '3N2YPY1GJLESMDV6UHQF2VZ6XU6EVP', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,0,2,2,False,False
use your loaf,To tell someone to use their brain more in analysing what they are doing.,He used his loaf,2,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 289, 'AssignmentId': '34X6J5FLP9EBF5JBDLCXI89GZXFQJV', 'HITId': '33P2GD6NS28QQCSWLEKELPL29CRHKM', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 277, 'AssignmentId': '3PB5A5BD0BMRILOV9GIOL4052F5G7I', 'HITId': '33P2GD6NS28QQCSWLEKELPL29CRHKM', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 189, 'AssignmentId': '3M1CVSFP6GL0ECG7JFZKP96X9AKQAE', 'HITId': '33P2GD6NS28QQCSWLEKELPL29CRHKM', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
