idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
new brush sweeps clean,someone with a new perspective can make great changes,He started with a new brush so he could begin with a clean slate,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 163.772, 'AssignmentId': '3QXNC7EIPYBYL013ABR5E84VQPY90G', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 39.27, 'AssignmentId': '392CY0QWGH78VPC7X6KK34TBQR1I4O', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 3, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 41.578, 'AssignmentId': '32SVAV9L3VP87BA5L4NOC1DMZJ03AK', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",0,3,1,0,True,False
cold feet,loss of courage,He had cold feet as he was standing outside in the snow,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 163.772, 'AssignmentId': '3QXNC7EIPYBYL013ABR5E84VQPY90G', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 39.27, 'AssignmentId': '392CY0QWGH78VPC7X6KK34TBQR1I4O', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 41.578, 'AssignmentId': '32SVAV9L3VP87BA5L4NOC1DMZJ03AK', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
fingers and thumbs,to be clumsy and not very skilled with your hands,He was fumbling with his fingers and thumbs,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 163.772, 'AssignmentId': '3QXNC7EIPYBYL013ABR5E84VQPY90G', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 39.27, 'AssignmentId': '392CY0QWGH78VPC7X6KK34TBQR1I4O', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 41.578, 'AssignmentId': '32SVAV9L3VP87BA5L4NOC1DMZJ03AK', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",0,1,1,1,False,True
cut corners,"economise on time, money, materials or effort, perhaps unwisely","He cut corners on the project by doing a shoddy job, sacrificing quality for speed",0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 163.772, 'AssignmentId': '3QXNC7EIPYBYL013ABR5E84VQPY90G', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 39.27, 'AssignmentId': '392CY0QWGH78VPC7X6KK34TBQR1I4O', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 41.578, 'AssignmentId': '32SVAV9L3VP87BA5L4NOC1DMZJ03AK', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
feel the pinch,experience financial hardship,I'm starting to feel the pinch as I'm running out of funds,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 163.772, 'AssignmentId': '3QXNC7EIPYBYL013ABR5E84VQPY90G', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 39.27, 'AssignmentId': '392CY0QWGH78VPC7X6KK34TBQR1I4O', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 41.578, 'AssignmentId': '32SVAV9L3VP87BA5L4NOC1DMZJ03AK', 'HITId': '3FI30CQHWZZ90K4LJIGHPVDMD48B61', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
wag the dog,to divert attention from something that is bad,He was wagging the dog by trying to distract people from the bigger issue,0,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 24.501, 'AssignmentId': '38F5OAUN53S5IHJ6TM0664C6HGD7H5', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 51.177, 'AssignmentId': '382M9COHEXVVWI40GTLBVTTDXBIEUY', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 62.417, 'AssignmentId': '345LHZDEDD8SMKO3R94FC2PG6MT3UX', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
knock on wood,tap knuckle on wood in order to avoid bad luck,We knocked on wood so people at the door could hear us,1,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 24.501, 'AssignmentId': '38F5OAUN53S5IHJ6TM0664C6HGD7H5', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 51.177, 'AssignmentId': '382M9COHEXVVWI40GTLBVTTDXBIEUY', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 62.417, 'AssignmentId': '345LHZDEDD8SMKO3R94FC2PG6MT3UX', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
as the crow flies,in a straight line,"She went as the crow flies, because she was too tired to make the detours",1,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 24.501, 'AssignmentId': '38F5OAUN53S5IHJ6TM0664C6HGD7H5', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 51.177, 'AssignmentId': '382M9COHEXVVWI40GTLBVTTDXBIEUY', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 62.417, 'AssignmentId': '345LHZDEDD8SMKO3R94FC2PG6MT3UX', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,True
wag the dog,to divert attention from something that is bad,He was wagging the dog,2,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 24.501, 'AssignmentId': '38F5OAUN53S5IHJ6TM0664C6HGD7H5', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 51.177, 'AssignmentId': '382M9COHEXVVWI40GTLBVTTDXBIEUY', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 62.417, 'AssignmentId': '345LHZDEDD8SMKO3R94FC2PG6MT3UX', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
fall out,to disagree with someone about something,They had a fall out when they had a major disagreement,0,"{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 24.501, 'AssignmentId': '38F5OAUN53S5IHJ6TM0664C6HGD7H5', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A3RR85PK3AV9TU', 'WorkTimeInSeconds': 51.177, 'AssignmentId': '382M9COHEXVVWI40GTLBVTTDXBIEUY', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 62.417, 'AssignmentId': '345LHZDEDD8SMKO3R94FC2PG6MT3UX', 'HITId': '3YKP7CX6HHVS4KIQ2SL9V9DI8FSB70', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
the brains behind,"used to refer to the person who originally invented a particular scheme, plan or idea",He is the brains behind,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 31.625, 'AssignmentId': '3J2UYBXQQ1SB3HZ5C4OTUYDT0OQ602', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.07, 'AssignmentId': '3WI0P0II6H8YOKYJG4FMK0O8Q0DDR0', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 160.95, 'AssignmentId': '33FBRBDW64FI1ND9HZEB9DBLF8E8CK', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,2,0,0,False,True
a sight for sore eyes,a way of saying that you are happy to see someone,She was a sight for sore eyes after she came to my rescue,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 31.625, 'AssignmentId': '3J2UYBXQQ1SB3HZ5C4OTUYDT0OQ602', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.07, 'AssignmentId': '3WI0P0II6H8YOKYJG4FMK0O8Q0DDR0', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 160.95, 'AssignmentId': '33FBRBDW64FI1ND9HZEB9DBLF8E8CK', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
run for cover,to seek shelter,He ran for cover as soon as he heard shots fired,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 31.625, 'AssignmentId': '3J2UYBXQQ1SB3HZ5C4OTUYDT0OQ602', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.07, 'AssignmentId': '3WI0P0II6H8YOKYJG4FMK0O8Q0DDR0', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 160.95, 'AssignmentId': '33FBRBDW64FI1ND9HZEB9DBLF8E8CK', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",1,1,2,1,False,True
hold all the aces,be in a winning position.,He holds all the aces as he was dealt a winning hand of cards,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 31.625, 'AssignmentId': '3J2UYBXQQ1SB3HZ5C4OTUYDT0OQ602', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.07, 'AssignmentId': '3WI0P0II6H8YOKYJG4FMK0O8Q0DDR0', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 160.95, 'AssignmentId': '33FBRBDW64FI1ND9HZEB9DBLF8E8CK', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
devil's advocate,one who presents a counter argument,He played devil's advocate during the discussion by presenting opposing views,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 31.625, 'AssignmentId': '3J2UYBXQQ1SB3HZ5C4OTUYDT0OQ602', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 145.07, 'AssignmentId': '3WI0P0II6H8YOKYJG4FMK0O8Q0DDR0', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 160.95, 'AssignmentId': '33FBRBDW64FI1ND9HZEB9DBLF8E8CK', 'HITId': '3SV8KD29MJ8CHXSQR0QLLWP752EKZL', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
a nine days wonder,a cause of great excitement or interest for a short time but then quickly forgotten,This debate was a nine days wonder as it lasted for exactly nine days,1,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 34.872, 'AssignmentId': '3A1COHJ8NZB9IVOP3RSCK481S0JH82', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 460.356, 'AssignmentId': '3GFK2QRXXPX8S30C0S799N8X6Z25WY', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 70.867, 'AssignmentId': '3X08E93BHBY6HSLKET4A3ZNKDRC663', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,2,1,1,False,False
it's not brain surgery,to indicate that a specific task is simple and easy to undertake ,"It's not brain surgery, so you shouldn't have to spend too much time on it",0,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 34.872, 'AssignmentId': '3A1COHJ8NZB9IVOP3RSCK481S0JH82', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 460.356, 'AssignmentId': '3GFK2QRXXPX8S30C0S799N8X6Z25WY', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 70.867, 'AssignmentId': '3X08E93BHBY6HSLKET4A3ZNKDRC663', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",1,0,0,0,False,False
get to the bottom,to find out the truth relating to a situation,She wanted to get to the bottom of it,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 34.872, 'AssignmentId': '3A1COHJ8NZB9IVOP3RSCK481S0JH82', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 460.356, 'AssignmentId': '3GFK2QRXXPX8S30C0S799N8X6Z25WY', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 70.867, 'AssignmentId': '3X08E93BHBY6HSLKET4A3ZNKDRC663', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",2,0,0,0,False,True
beyond the pale,unacceptable.,It was beyond the pale,2,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 34.872, 'AssignmentId': '3A1COHJ8NZB9IVOP3RSCK481S0JH82', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 460.356, 'AssignmentId': '3GFK2QRXXPX8S30C0S799N8X6Z25WY', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 70.867, 'AssignmentId': '3X08E93BHBY6HSLKET4A3ZNKDRC663', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
born yesterday,naive; inexperienced,He's not born yesterday; he turned forty earlier this month,1,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 34.872, 'AssignmentId': '3A1COHJ8NZB9IVOP3RSCK481S0JH82', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 460.356, 'AssignmentId': '3GFK2QRXXPX8S30C0S799N8X6Z25WY', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 70.867, 'AssignmentId': '3X08E93BHBY6HSLKET4A3ZNKDRC663', 'HITId': '33QQ60S6B7YTI8RCHKHVLKVJPMT0U6', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",1,1,2,1,False,False
look on the bright side,always try to see the good things even in bad situations,You should look on the bright side of the room and you'll see a window,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 29.532, 'AssignmentId': '3Z3ZLGNNSYA0URHMA0KA21SR31M3QR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 45.387, 'AssignmentId': '3P59JYT7610O1PDVN400OWYMHUKT2J', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 46.05, 'AssignmentId': '3R6BYFZZPNSFJ0YRG9G4XIDH3UEXFR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
set the bar,fix the standards acceptable for the task,You set the bar on the ground as you completed your work out,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 29.532, 'AssignmentId': '3Z3ZLGNNSYA0URHMA0KA21SR31M3QR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 45.387, 'AssignmentId': '3P59JYT7610O1PDVN400OWYMHUKT2J', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 46.05, 'AssignmentId': '3R6BYFZZPNSFJ0YRG9G4XIDH3UEXFR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 1, 'bad': False}",1,1,1,1,False,False
double-edged sword,something that could either help you or hurt you,"This job is a double-edged sword because it gives me great satisfaction in the end, but I need to work long hours and sacrifice my weekends to complete it",0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 29.532, 'AssignmentId': '3Z3ZLGNNSYA0URHMA0KA21SR31M3QR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 45.387, 'AssignmentId': '3P59JYT7610O1PDVN400OWYMHUKT2J', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 46.05, 'AssignmentId': '3R6BYFZZPNSFJ0YRG9G4XIDH3UEXFR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 0, 'bad': False}",0,0,0,0,False,False
all bark and no bite,"threatening, aggressive, but not willing to engage in a fight",He is all bark and no bite,2,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 29.532, 'AssignmentId': '3Z3ZLGNNSYA0URHMA0KA21SR31M3QR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 45.387, 'AssignmentId': '3P59JYT7610O1PDVN400OWYMHUKT2J', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 46.05, 'AssignmentId': '3R6BYFZZPNSFJ0YRG9G4XIDH3UEXFR', 'HITId': '3M7OI89LWD4SAPWRXICC0FJ4VP86C3', 'HITTypeId': '31OVKNPS18SQ1D8CFELWYUFRPRPSWA', 'gold': 2, 'bad': False}",2,2,2,2,False,False
